,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
3173,2014-12-30,70.41501610663681,-3.5012686265158295,139.1611222285795,70.41501610663681,70.41501610663681,0.3537435275667633,0.3537435275667633,0.3537435275667633,-0.0073355175449287425,-0.0073355175449287425,-0.0073355175449287425,0.36107904511169203,0.36107904511169203,0.36107904511169203,0.0,0.0,0.0,70.76875963420358
3174,2014-12-31,70.47775583931676,0.8759242705809758,146.7617402284871,70.47775583931676,70.47775583931676,0.31335340833560854,0.31335340833560854,0.31335340833560854,-0.12239914247332341,-0.12239914247332341,-0.12239914247332341,0.43575255080893194,0.43575255080893194,0.43575255080893194,0.0,0.0,0.0,70.79110924765237
3175,2015-01-02,70.60323530467673,-3.554708992348038,143.11711355135685,70.60323530467673,70.60323530467673,-0.3785147438071675,-0.3785147438071675,-0.3785147438071675,-0.9328388400166063,-0.9328388400166063,-0.9328388400166063,0.5543240962094389,0.5543240962094389,0.5543240962094389,0.0,0.0,0.0,70.22472056086956
3176,2015-01-05,70.79145450271669,0.7067092783914957,146.44344289033225,70.79145450271669,70.79145450271669,0.7778885358882487,0.7778885358882487,0.7778885358882487,0.12689800208615734,0.12689800208615734,0.12689800208615734,0.6509905338020913,0.6509905338020913,0.6509905338020913,0.0,0.0,0.0,71.56934303860494
3177,2015-01-06,70.8541942353967,0.63256435072144,143.60547225198218,70.8541942353967,70.8541942353967,0.6553892578400928,0.6553892578400928,0.6553892578400928,-0.007335517546978906,-0.007335517546978906,-0.007335517546978906,0.6627247753870718,0.6627247753870718,0.6627247753870718,0.0,0.0,0.0,71.5095834932368
3178,2015-01-07,70.91693396807668,-5.3495908093736135,149.49415998752852,70.91693396807668,70.91693396807668,0.543203714879131,0.543203714879131,0.543203714879131,-0.12239914247195477,-0.12239914247195477,-0.12239914247195477,0.6656028573510858,0.6656028573510858,0.6656028573510858,0.0,0.0,0.0,71.4601376829558
3179,2015-01-08,70.97967370075668,3.6726758950979277,138.9845623424654,70.97967370075668,70.97967370075668,0.649930602676738,0.649930602676738,0.649930602676738,-0.010938039846890152,-0.010938039846890152,-0.010938039846890152,0.6608686425236281,0.6608686425236281,0.6608686425236281,0.0,0.0,0.0,71.62960430343341
3180,2015-01-09,71.04241343343662,-3.5349167419056786,145.84849945449534,71.04241343343662,71.04241343343662,-0.28284284002139465,-0.28284284002139465,-0.28284284002139465,-0.9328388400165735,-0.9328388400165735,-0.9328388400165735,0.6499959999951789,0.6499959999951789,0.6499959999951789,0.0,0.0,0.0,70.75957059341523
3181,2015-01-12,71.23063263147661,1.719629061878183,142.26977774193517,71.23063263147661,71.23063263147661,0.72480656692734,0.72480656692734,0.72480656692734,0.12689800208881383,0.12689800208881383,0.12689800208881383,0.5979085648385264,0.5979085648385264,0.5979085648385264,0.0,0.0,0.0,71.95543919840395
3182,2015-01-13,71.29337236415658,-0.3265213775374352,144.8149757729779,71.29337236415658,71.29337236415658,0.5730762257309312,0.5730762257309312,0.5730762257309312,-0.007335517546296619,-0.007335517546296619,-0.007335517546296619,0.5804117432772278,0.5804117432772278,0.5804117432772278,0.0,0.0,0.0,71.86644858988751
3183,2015-01-14,71.3561120968366,0.22971255593505963,151.18600113256892,71.3561120968366,71.3561120968366,0.4437492260743579,0.4437492260743579,0.4437492260743579,-0.12239914247408853,-0.12239914247408853,-0.12239914247408853,0.5661483685484465,0.5661483685484465,0.5661483685484465,0.0,0.0,0.0,71.79986132291096
3184,2015-01-15,71.41885182951657,2.6038711835869557,145.51388021231057,71.41885182951657,71.41885182951657,0.5461363690310442,0.5461363690310442,0.5461363690310442,-0.010938039847187725,-0.010938039847187725,-0.010938039847187725,0.5570744088782319,0.5570744088782319,0.5570744088782319,0.0,0.0,0.0,71.96498819854762
3185,2015-01-16,71.48159156219657,-3.98721858739505,143.87328624370593,71.48159156219657,71.48159156219657,-0.37777310467309466,-0.37777310467309466,-0.37777310467309466,-0.9328388400160221,-0.9328388400160221,-0.9328388400160221,0.5550657353429275,0.5550657353429275,0.5550657353429275,0.0,0.0,0.0,71.10381845752347
3186,2015-01-20,71.73255049291654,5.349788508371859,143.82150419467501,71.73255049291654,71.73255049291654,0.6427587992999049,0.6427587992999049,0.6427587992999049,-0.007335517547902035,-0.007335517547902035,-0.007335517547902035,0.6500943168478069,0.6500943168478069,0.6500943168478069,0.0,0.0,0.0,72.37530929221644
