Date,Open,High,Low,Close,Adj Close,Volume
2013-07-29,35.151428,35.810001,34.544285,35.168571,35.168571,65245600
2013-08-05,34.844288,36.799999,34.482857,36.107143,36.107143,86827300
2013-08-12,35.897144,37.684284,35.774284,36.981430,36.981430,95128600
2013-08-19,36.857143,39.770000,36.821430,39.765713,39.765713,99143100
2013-08-26,39.444286,41.461430,39.148571,40.558571,40.558571,107720900
2013-09-02,41.061428,42.704285,40.650002,41.648571,41.648571,76442100
2013-09-09,41.821430,44.882858,41.468571,43.664288,43.664288,117440400
2013-09-16,44.285713,45.127144,42.528572,44.832855,44.832855,94236800
2013-09-23,45.770000,45.770000,42.788570,44.628571,44.628571,86209900
2013-09-30,43.959999,47.785713,43.599998,46.751431,46.751431,114233000
2013-10-07,46.291428,46.709999,40.400002,42.978573,42.978573,135157400
2013-10-14,44.372856,48.068569,43.714287,47.642857,47.642857,136078600
2013-10-21,48.988571,55.594288,45.285713,46.861427,46.861427,362188400
2013-10-28,46.430000,47.642857,44.171429,47.038570,47.038570,127348200
2013-11-04,47.278572,49.195713,46.450001,47.842857,47.842857,99397900
2013-11-11,47.535713,49.984287,46.945713,49.965714,49.965714,81272100
2013-11-18,50.000000,50.085712,47.748569,49.692856,49.692856,86978500
2013-11-25,49.557144,52.542858,49.287144,52.257141,52.257141,53888800
2013-12-02,52.125713,52.664288,50.285713,50.634285,50.634285,70340900
2013-12-09,50.738571,53.857143,50.474285,52.709999,52.709999,85048600
2013-12-16,52.854286,54.265713,52.035713,53.667145,53.667145,84907900
2013-12-23,54.098572,54.851429,52.258572,52.500000,52.500000,47419400
2013-12-30,52.517143,52.791428,51.291428,51.871429,51.871429,48734700
2014-01-06,51.889999,52.044285,47.218571,47.448570,47.448570,104915300
2014-01-13,47.304287,49.810001,45.581429,47.148571,47.148571,124961900
2014-01-20,47.461430,56.518570,45.750000,55.154285,55.154285,200309200
2014-01-27,55.341431,58.914288,52.937141,58.475716,58.475716,147089600
2014-02-03,58.842857,61.500000,56.715714,61.425713,61.425713,100747500
2014-02-10,61.347141,62.784286,60.611427,62.215714,62.215714,73838800
2014-02-17,62.422855,63.034286,61.138573,61.747143,61.747143,56987700
2014-02-24,62.209999,65.398567,61.214287,63.661430,63.661430,85810200
2014-03-03,63.027142,65.428574,62.585712,64.052856,64.052856,60167800
2014-03-10,64.067146,64.111427,60.428570,60.641430,60.641430,64401400
2014-03-17,61.169998,61.742859,57.962856,57.998569,57.998569,77180600
2014-03-24,57.927143,58.064285,50.821430,51.267143,51.267143,153364400
2014-03-31,51.644287,53.007141,47.982857,48.187141,48.187141,124600000
2014-04-07,48.644287,51.068569,46.230000,46.672855,46.672855,138641300
2014-04-14,47.555714,49.961430,44.585712,49.391430,49.391430,97024200
2014-04-21,49.900002,54.411430,46.000000,46.011429,46.011429,216590500
2014-04-28,45.435715,49.384285,42.785713,48.664288,48.664288,157070900
2014-05-05,48.295715,49.674286,44.908569,46.935715,46.935715,107871400
2014-05-12,47.265713,50.628571,47.217144,49.982857,49.982857,104561800
2014-05-19,49.571430,57.495712,49.507141,57.478573,57.478573,149506000
2014-05-26,57.428570,60.248569,56.164288,59.689999,59.689999,98702100
2014-06-02,59.925713,62.127144,58.928570,61.447144,61.447144,89707800
2014-06-09,61.357143,62.291428,59.601429,61.101429,61.101429,84926800
2014-06-16,60.932858,64.402855,60.488571,62.882858,62.882858,90819400
2014-06-23,62.765713,64.277145,61.904285,63.154285,63.154285,76617100
2014-06-30,63.265713,67.981430,62.812859,67.478569,67.478569,77253400
2014-07-07,67.442856,67.461426,61.171429,62.851429,62.851429,104098400
2014-07-14,63.328571,65.099998,62.250000,63.452858,63.452858,69405000
2014-07-21,64.527145,65.357140,59.860001,60.265713,60.265713,139344800
2014-07-28,60.315716,62.184284,58.930000,60.771427,60.771427,69274100
2014-08-04,61.028572,64.424286,60.044285,63.692856,63.692856,79984100
2014-08-11,64.174286,66.000000,63.344288,65.584290,65.584290,61863200
2014-08-18,66.008568,68.507141,65.892860,68.455711,68.455711,62039600
2014-08-25,68.792854,69.328568,67.258568,68.234283,68.234283,51439500
2014-09-01,68.357140,69.657143,67.152855,67.954285,67.954285,48937700
2014-09-08,67.771431,69.898567,67.742859,68.078568,68.078568,57801800
2014-09-15,68.220001,68.220001,63.657143,65.360001,65.360001,82180000
2014-09-22,65.181427,65.278572,62.697144,64.107140,64.107140,57437100
2014-09-29,63.438572,65.800003,62.470001,65.648567,65.648567,71145900
2014-10-06,66.000000,66.855713,64.482857,64.582855,64.582855,75840100
2014-10-13,64.464287,64.638573,47.285713,51.012856,51.012856,268357600
2014-10-20,50.857143,55.285713,50.777142,55.002857,55.002857,119618800
2014-10-27,54.842857,56.252857,53.514286,56.110001,56.110001,70252700
2014-11-03,56.175713,56.502857,53.770000,54.880001,54.880001,61912200
2014-11-10,54.714287,56.299999,53.862858,55.148571,55.148571,56987000
2014-11-17,55.054287,55.642857,51.357143,51.468571,51.468571,74965100
2014-11-24,51.508572,51.922855,49.142857,49.512856,49.512856,62730500
2014-12-01,49.285713,51.135715,48.234287,50.131428,50.131428,61839400
2014-12-08,49.881428,49.982857,46.980000,47.782856,47.782856,69533100
2014-12-15,48.055714,48.928570,45.077145,48.588570,48.588570,79846900
2014-12-22,48.542858,49.484287,47.472858,48.578571,48.578571,30543800
2014-12-29,47.970001,50.331429,47.652859,49.848572,49.848572,37702000
2015-01-05,49.258572,49.258572,45.661430,47.041428,47.041428,63232400
2015-01-12,47.090000,48.250000,45.264286,48.191429,48.191429,82916400
2015-01-19,48.571430,62.742859,47.714287,62.494286,62.494286,167556900
2015-01-26,62.571430,65.339996,61.957142,63.114285,63.114285,98757400
2015-02-02,62.842857,65.467140,61.955715,63.480000,63.480000,65028600
2015-02-09,63.198570,66.629997,62.637142,66.585716,66.585716,58978500
2015-02-16,66.515717,68.714287,65.944283,68.314285,68.314285,41341300
2015-02-23,68.300003,69.500000,67.142860,67.844284,67.844284,44330300
2015-03-02,67.714287,68.607140,64.844284,64.874283,64.874283,59200400
2015-03-09,64.989998,65.092857,61.982857,62.628571,62.628571,78096900
2015-03-16,61.547142,61.785713,59.299999,61.185715,61.185715,84950600
2015-03-23,60.889999,63.098572,58.572857,59.252857,59.252857,78096900
2015-03-30,59.715714,60.564285,58.702858,59.154285,59.154285,52025400
2015-04-06,58.768570,64.995712,58.464287,64.938568,64.938568,78857800
2015-04-13,67.239998,82.142860,67.057144,81.650002,81.650002,278414500
2015-04-20,81.785713,82.304283,78.955711,79.771431,79.771431,82514600
2015-04-27,80.292854,81.785713,78.894287,79.575714,79.575714,53078900
2015-05-04,79.571426,82.442856,78.900002,82.085716,82.085716,70637700
2015-05-11,82.324287,88.348572,82.185715,87.607140,87.607140,92897000
2015-05-18,87.544289,89.785713,87.024284,88.838570,88.838570,66903900
2015-05-25,88.874283,90.205711,87.785713,89.151428,89.151428,40686100
2015-06-01,88.837143,90.540001,87.944283,90.459999,90.459999,45391500
2015-06-08,90.714287,98.970001,88.995712,94.418571,94.418571,127197000
2015-06-15,92.857140,96.418571,91.658569,93.871429,93.871429,73780000
2015-06-22,95.042854,100.891426,93.088570,93.088570,93.088570,181435800
2015-06-29,91.505714,95.238571,91.117142,94.044289,94.044289,67208400
2015-07-06,93.472855,98.502853,92.284286,97.228569,97.228569,84739900
2015-07-13,98.098572,117.879997,97.050003,114.769997,114.769997,172438200
2015-07-20,114.699997,114.699997,108.900002,109.339996,109.339996,63694700
2015-07-27,107.790001,115.000000,103.879997,114.309998,114.309998,59732400
2015-08-03,114.599998,129.289993,111.779999,123.519997,123.519997,108822000
2015-08-10,126.089996,126.500000,118.660004,123.389999,123.389999,62796000
2015-08-17,123.139999,126.750000,102.750000,103.959999,103.959999,90004700
2015-08-24,88.750000,119.349998,85.500000,117.629997,117.629997,191033500
2015-08-31,115.239998,117.000000,97.339996,98.790001,98.790001,146584700
2015-09-07,102.080002,102.790001,93.550003,97.510002,97.510002,117409900
2015-09-14,96.839996,107.500000,93.610001,102.620003,102.620003,113728000
2015-09-21,103.300003,105.449997,96.779999,102.239998,102.239998,85224100
2015-09-28,101.570000,106.870003,96.849998,106.110001,106.110001,90413700
2015-10-05,107.480003,115.830002,102.599998,113.330002,113.330002,119404300
2015-10-12,114.449997,115.419998,98.410004,98.989998,98.989998,133192900
2015-10-19,98.070000,103.620003,96.260002,100.040001,100.040001,91845500
2015-10-26,100.050003,110.099998,99.379997,108.379997,108.379997,62808100
